Rock_Type,Formation_Type,Mineral_Content,Hardness_Scale,Area_Sq_km,Density,Porosity_Percentage,Sample_Location,Depth_m,Erosion_Rate_mm_per_yr
Igneous,Plutonic,4.881966581,37.2024764,196.1720946,40.35961225,141.1505439,Granite,0.466859379,1.804964358
Igneous,Volcanic,7.71226673,11.14827452,948.6326802,16.6368042,90.22055507,Granite,1.494271702,3.084106154
Sedimentary,Volcanic,8.243926884,30.81682542,556.4468762,46.33003985,31.24447664,Granite,260.1988839,4.066942213
Igneous,Sediment,5.002389308,92.44561741,822.3550502,22.14900153,17.74235414,Limestone,9.059236465,3.720696743
Sedimentary,Plutonic,8.742308098,47.42849175,663.6949079,44.08242071,60.9317983,Granite,268.7289055,3.307079117
Metamorphic,Plutonic,0.275324394,27.99256787,811.7663951,42.66101592,188.9670791,Granite,90.90338174,0.94073274
Metamorphic,Volcanic,7.802355856,98.51303026,527.0060151,12.62981448,7.792463079,Basalt,227.8959188,3.859020436
Igneous,Volcanic,1.388453844,38.69426064,309.2778817,20.84253365,181.199799,Basalt,127.7843284,0.989061414
Sedimentary,Volcanic,9.127443126,80.54008597,288.3783321,15.90445095,73.96884492,Limestone,181.6941575,2.715222242
Metamorphic,Plutonic,6.740625171,97.22298357,926.5160635,30.59358607,9.2477559,Granite,163.5922861,3.842815046
Sedimentary,Volcanic,4.036402213,54.47787254,40.17637326,49.78811037,11.39167408,Basalt,81.8039803,4.227387793
Sedimentary,Volcanic,0.721240289,54.7611106,351.8182966,18.76499214,157.8335042,Granite,271.2060347,1.295718811
Sedimentary,Plutonic,1.656969831,27.89769401,472.7286202,5.644083507,77.30761641,Granite,90.62641368,3.174870732
Igneous,Plutonic,9.21976337,19.85341204,721.2113981,10.79466044,125.1316758,Granite,174.5972184,2.298832365
Metamorphic,Sediment,4.587242927,81.69073022,222.7171944,23.8640112,196.4835203,Basalt,54.97853679,0.253422292
Igneous,Plutonic,5.454324548,29.31057833,123.8060595,42.57964904,115.5357683,Basalt,173.6487791,2.39617885
Sedimentary,Plutonic,5.453347373,18.44681068,568.6331656,4.569450722,136.5283741,Granite,15.43715042,2.084964412
Metamorphic,Sediment,1.89151117,29.42177971,278.9312177,40.60511445,57.55012892,Granite,22.18737064,3.554779624
Igneous,Plutonic,0.679826936,14.94135194,394.1919005,9.840711687,47.0044719,Granite,55.19269665,3.910497043
Metamorphic,Sediment,2.987353972,50.48587286,971.3470717,39.59952209,34.50414069,Basalt,240.8552071,3.805058458
Igneous,Plutonic,7.100930299,90.57984099,434.7067335,43.35493413,139.6180505,Granite,81.92777283,1.30184058
Sedimentary,Sediment,3.897761485,83.84785897,807.7122798,12.27529864,167.2547781,Limestone,283.7271216,0.816425848
Metamorphic,Volcanic,8.777694586,38.12880277,541.1617956,42.29803212,143.2800855,Granite,212.731482,1.753110262
Sedimentary,Volcanic,2.852514611,61.08018899,54.46111575,14.85736998,40.55777324,Limestone,116.1043723,3.578042645
Sedimentary,Volcanic,7.382295862,26.05411278,178.9150913,42.10178377,183.0195928,Basalt,133.8649789,1.079067016
Metamorphic,Sediment,2.444977719,25.23659018,416.1798877,40.12214688,112.2963362,Granite,173.2007841,2.501707375
Metamorphic,Volcanic,9.781573156,7.767519686,475.0133933,23.97011476,110.7947952,Basalt,50.38207121,2.7064289
Igneous,Plutonic,1.689221484,41.5448561,606.2172563,15.14012625,99.50384082,Limestone,296.0271823,2.594474623
Igneous,Sediment,0.304310174,46.58672858,473.9046973,34.59031944,53.28002306,Basalt,239.9802202,3.468532253
Sedimentary,Plutonic,4.0099342,9.516239262,630.0604991,1.31965722,143.3604387,Basalt,3.642089328,2.037628833
Igneous,Plutonic,5.966702024,87.08919795,698.4084273,31.21718774,86.35822506,Basalt,100.8586551,2.401943519
Metamorphic,Plutonic,3.702955209,37.502642,529.8836294,7.166504053,176.376387,Granite,187.7626633,1.097445839
Metamorphic,Sediment,3.744362278,98.22121641,872.5275366,30.34080948,74.34976369,Basalt,110.7281568,2.530792562
Metamorphic,Plutonic,0.667067264,34.25209708,245.6842284,30.42755611,144.0326971,Limestone,87.72744317,1.776825087
Sedimentary,Volcanic,5.461474994,78.70796432,641.9038103,37.18306563,43.61593754,Granite,190.5149679,3.340601606
Igneous,Sediment,2.737843131,23.07505883,270.9372792,18.32627558,94.18808331,Limestone,68.77843277,2.885487746
Igneous,Volcanic,3.499634953,89.64967151,134.6269075,10.786203,12.13853859,Limestone,212.6643389,3.860732513
Igneous,Sediment,5.294107138,47.43203407,34.41517574,48.06713328,168.8154729,Granite,246.1122324,1.149370201
Igneous,Plutonic,8.752174755,77.70251609,139.4375674,48.57462155,186.7436946,Basalt,208.8231334,0.488100947
Igneous,Volcanic,2.920106765,0.111110839,485.8617694,29.74017363,198.7962646,Basalt,39.87451111,1.022963599
Igneous,Sediment,0.888200975,42.6318438,750.9562223,17.00351648,132.4720505,Basalt,266.831516,1.924240551
Igneous,Plutonic,7.931619911,10.15958585,446.0753271,1.899632721,33.72766489,Basalt,231.213308,4.223850844
Sedimentary,Plutonic,1.740931318,55.88140493,614.9784862,7.83181685,182.9644325,Basalt,17.55055423,0.7818973
Igneous,Sediment,9.192345915,11.37993872,900.8699833,18.39454635,157.968158,Limestone,118.2712906,1.726837454
Igneous,Sediment,7.331564831,85.23907554,525.4388786,20.10697835,78.92652803,Limestone,16.97752886,2.569078684
Igneous,Sediment,0.148157171,74.35701343,415.3994834,7.554638422,174.3073994,Granite,191.3315177,0.770281877
Sedimentary,Sediment,4.745044484,35.69849933,344.7463264,18.57101404,177.3108672,Basalt,113.5812382,1.096797663
Igneous,Volcanic,0.19316431,14.49336917,346.208236,8.317610038,164.5962923,Basalt,299.6194832,1.563140462
Sedimentary,Sediment,3.341630209,48.51863481,47.61816718,9.723205695,45.81210111,Basalt,116.2448742,3.59857163
Sedimentary,Plutonic,8.264166097,39.9210272,741.4286095,26.42949433,132.7298409,Limestone,59.1671327,1.946192909
Sedimentary,Volcanic,0.388118085,24.66704612,101.2326648,35.13340938,113.8451042,Granite,238.1065342,2.476427454
Metamorphic,Plutonic,4.025963935,26.04921654,861.0408555,28.27652624,94.57975943,Basalt,267.4031247,2.847912646
Igneous,Plutonic,3.478125634,40.89022011,257.4445784,6.635375974,114.1792157,Granite,276.4026396,2.307513485
Metamorphic,Sediment,6.488023089,66.38604235,858.4238601,35.00605246,75.18808606,Limestone,240.9975325,2.832377855
Igneous,Volcanic,1.239973712,87.14689383,509.1418628,27.29107258,184.5351205,Basalt,204.8039668,0.437828652
Sedimentary,Sediment,0.781684848,25.29060315,710.7665048,4.656052324,52.25935219,Limestone,79.10612636,3.701906925
Sedimentary,Plutonic,7.077085653,5.162329006,344.9811418,21.31864634,14.65855935,Basalt,137.5204615,4.655205523
Igneous,Sediment,5.314077259,97.08185531,873.5181808,46.52765943,54.14599366,Granite,45.05017195,2.946261574
Igneous,Sediment,6.38492364,20.15248838,586.4820863,9.786241734,13.0288053,Basalt,134.6772594,4.53789901
Sedimentary,Sediment,6.364498047,9.413466575,549.7180448,21.84174428,51.04837851,Basalt,51.56336493,3.884897764
Igneous,Sediment,2.343259497,89.66115448,31.87045021,7.374225361,103.633974,Limestone,204.7922748,2.030708975
Igneous,Sediment,4.103196865,24.03578331,274.34743,32.46993067,142.5803635,Granite,291.0856928,1.908034897
Metamorphic,Sediment,7.035078095,42.19154656,245.5395156,26.73193833,145.3132383,Granite,34.97760636,1.671819769
Sedimentary,Volcanic,0.59809195,22.4158245,419.2473202,33.35872087,1.828725407,Basalt,161.5668807,4.739267247
Metamorphic,Sediment,2.908746748,33.50155042,433.2299459,23.00123954,80.35610952,Limestone,26.217925,3.057862306
Sedimentary,Volcanic,1.591437101,49.33593697,386.5567829,49.83508389,153.9239008,Basalt,174.8553804,1.428162615
Metamorphic,Sediment,5.478350581,4.999599141,676.731533,28.27150875,103.1800313,Limestone,229.9334041,2.886403382
Igneous,Volcanic,7.829903979,21.66906525,184.6492163,32.98332683,66.16046985,Basalt,136.4337459,3.460099951
Igneous,Plutonic,0.443773267,42.29389412,941.8489703,34.38342981,163.8810995,Basalt,188.2574143,1.299439068
Sedimentary,Volcanic,5.851084103,97.08549546,489.7138783,39.51509815,46.28219222,Limestone,30.58834038,3.103501201
Sedimentary,Volcanic,1.813269921,34.23041169,460.6828555,44.46935187,118.5251063,Basalt,192.7830278,2.287193758
Sedimentary,Plutonic,3.849490468,66.96199386,404.1159458,30.40345575,107.162001,Granite,92.37196262,2.187140042
Metamorphic,Sediment,0.836024794,12.26039211,574.9056458,3.655571401,90.61111371,Granite,269.7182813,3.065173805
Sedimentary,Sediment,5.82639074,97.66629593,287.8808229,32.49567167,186.9509791,Limestone,104.8212758,0.284317458
Igneous,Volcanic,5.335805475,84.71784711,331.334685,0.44767686,198.0451037,Limestone,121.836773,0.191919455
Sedimentary,Sediment,1.094749973,73.60274674,325.0594958,8.422836546,23.69810328,Basalt,209.2720845,3.790010467
Igneous,Sediment,9.932622147,39.19146822,763.7386082,32.712016,84.19230187,Basalt,14.68018218,2.92423928
Metamorphic,Plutonic,4.094289544,2.926568395,952.241644,20.4694104,115.8480375,Granite,282.220464,2.653773567
Igneous,Sediment,5.760246148,17.23289279,951.6135789,9.396993519,25.6292287,Limestone,108.7354313,4.315086498
Igneous,Sediment,4.34850836,97.73725061,554.0549132,40.29203008,153.7967462,Limestone,120.6678742,0.94669257
Metamorphic,Volcanic,0.746492366,11.97312299,992.7172711,42.99726316,69.14365206,Granite,249.834085,3.497395729
Igneous,Sediment,8.998673859,92.33950948,875.2059922,9.310995004,158.6930093,Limestone,16.69054727,0.90274472
Metamorphic,Sediment,8.065270462,57.69086982,734.9362551,27.48527808,119.5037986,Basalt,11.10641219,2.03301533
Metamorphic,Volcanic,0.314557795,81.21306039,291.0563674,40.36071293,140.7008246,Limestone,169.4842994,1.373852904
Metamorphic,Volcanic,1.049609345,6.604240408,383.9814892,46.26259476,45.25266302,Limestone,126.6722244,4.028904335
Igneous,Volcanic,6.416877958,49.67018593,25.09595401,34.76432524,183.6815349,Basalt,179.9082895,0.829667443
Metamorphic,Sediment,5.804126832,83.52982416,832.8384036,9.337826388,84.45982943,Basalt,245.7809346,2.47550517
Sedimentary,Sediment,7.348339669,84.43880346,129.4433089,21.97335305,141.7906435,Granite,219.0483763,1.319799096
Igneous,Sediment,0.718049175,71.19403565,626.2284592,17.44565394,60.82171983,Granite,8.702804909,3.071625247
Igneous,Sediment,3.919898146,30.69951076,431.5013712,35.43728082,29.09638159,Granite,143.9887296,4.111077261
Sedimentary,Sediment,7.928532883,24.86345907,863.6843855,46.6479732,22.56792182,Limestone,34.71014833,4.300006973
Sedimentary,Sediment,6.452019963,51.71899887,903.577574,40.09759526,100.3785124,Basalt,20.60715266,2.475239764
Sedimentary,Volcanic,0.988704784,44.84910108,304.571619,47.15647148,133.1691645,Limestone,81.15917376,1.8881257
Sedimentary,Volcanic,3.569586223,8.078271991,249.6880445,15.93857002,128.3896689,Basalt,51.76612041,2.351423902
Metamorphic,Sediment,6.771836994,11.76493558,894.1261107,31.32182788,115.494524,Basalt,56.18150693,2.572460164
Igneous,Plutonic,7.408706507,23.60521619,798.043221,38.94772936,187.8791506,Limestone,234.8079695,1.006364827
Igneous,Volcanic,3.649451853,51.06522464,626.8690412,13.37590325,160.0103237,Limestone,98.7294127,1.289141281
Sedimentary,Sediment,1.301360781,5.952142829,660.009381,13.23556846,170.3151397,Limestone,231.7295546,1.534175778
Metamorphic,Volcanic,1.152079515,55.5281228,967.373896,41.46154626,174.4479128,Basalt,78.82700986,0.955760515
Metamorphic,Plutonic,7.254784092,33.9881654,828.0626627,5.132610823,137.0228197,Basalt,193.4712959,1.919661953
Sedimentary,Volcanic,2.613181435,63.21614755,910.880957,30.75829149,36.80860207,Limestone,91.84872406,3.631666483
Sedimentary,Volcanic,3.515584338,31.11693484,684.4074817,47.50013902,100.7820327,Basalt,237.0771157,2.673189998
Sedimentary,Volcanic,9.443850726,37.44444155,46.27869775,37.66508023,146.9980657,Basalt,90.97547332,1.68559427
Sedimentary,Volcanic,2.691298838,70.33281573,156.4051322,42.17241126,172.1258057,Limestone,169.9045287,0.854155728
Metamorphic,Sediment,2.188049849,94.9003056,235.2815785,15.45005202,88.36640988,Basalt,156.2189845,2.283668746
Igneous,Plutonic,4.555173221,0.020694848,862.1964597,1.18693107,176.310122,Granite,246.8453235,1.473590612
Metamorphic,Sediment,9.366991079,31.39634502,179.7069997,2.714326312,137.5485394,Limestone,46.96765546,1.935065762
Igneous,Volcanic,1.678314847,23.03929218,278.6190589,10.67982921,121.483447,Granite,153.334783,2.339938137
Igneous,Volcanic,6.506865915,64.20482155,855.1557562,1.836332732,111.542332,Granite,115.782477,2.127105144
Igneous,Volcanic,7.892646652,22.85547482,608.951719,13.4796712,46.93423697,Granite,98.35109552,3.832760512
Metamorphic,Plutonic,0.635757417,74.63862279,881.3100605,0.849255475,130.488483,Granite,168.8701989,1.643844112
Sedimentary,Plutonic,9.053939002,68.53602267,418.5849751,28.9098022,25.44289686,Granite,48.64503607,3.805781836
Sedimentary,Sediment,2.238369463,48.30900942,266.8241107,5.02721943,103.7016892,Granite,209.3489313,2.442876121
Metamorphic,Volcanic,0.964390824,72.89528195,23.66816771,34.94703117,190.617051,Limestone,137.0300582,0.458706161
Metamorphic,Plutonic,0.658907574,28.26820587,147.5138133,25.04682868,36.16068945,Limestone,298.9145095,3.994104152
Igneous,Volcanic,4.195658041,38.73411869,64.16408662,29.92951091,24.86066453,Basalt,78.52243958,4.115445523
Metamorphic,Sediment,2.991392485,9.811599181,830.0138387,5.526450527,96.60100624,Limestone,86.7187739,2.969863883
Igneous,Sediment,2.365445658,22.32958529,669.864376,39.68987525,81.78267167,Granite,95.55849101,3.141050714
Metamorphic,Plutonic,7.310356113,26.91642313,870.4607389,14.6938768,10.25051271,Limestone,141.1027878,4.525825515
Sedimentary,Sediment,2.999053572,46.59537627,292.0264475,49.35073147,194.9072125,Granite,185.2605617,0.635901988
Sedimentary,Plutonic,9.065601173,31.29359659,787.8928932,38.25262659,71.06290272,Granite,216.4415191,3.26580598
Sedimentary,Volcanic,0.936174272,23.25811861,209.9017629,31.2885669,40.35243455,Limestone,85.06716004,3.960370123
Metamorphic,Plutonic,2.723593903,94.334949,947.9997339,41.5823298,90.30439243,Granite,147.0197902,2.250562661
Igneous,Sediment,3.74577296,46.08295374,141.5038494,13.54922313,37.02026128,Granite,264.2718466,3.798765237
Sedimentary,Volcanic,6.899731641,13.33347579,430.4095136,16.28213089,2.988578775,Granite,221.8282541,4.806893667
Igneous,Sediment,4.402098161,36.16597341,182.1511017,24.41446333,54.32780282,Granite,152.3329034,3.551784209
Sedimentary,Volcanic,2.503933499,29.26452645,425.1630385,30.54557307,168.5125844,Granite,83.59639334,1.337103047
Igneous,Volcanic,3.27374251,64.46749198,994.8453661,11.53830091,44.15471657,Limestone,246.0916262,3.472230749
Metamorphic,Volcanic,7.980696174,32.90118106,14.7500711,21.47590241,108.6967316,Granite,228.0463292,2.497053558
Metamorphic,Volcanic,6.609470573,67.21265032,803.3806301,38.74359407,94.65078298,Limestone,31.44377306,2.434857837
Igneous,Sediment,8.143355706,60.1774,33.01347692,39.42455299,78.66788535,Limestone,94.2338689,2.824868293
Metamorphic,Plutonic,5.150483536,67.15603317,924.8463778,1.300888654,60.93430465,Limestone,12.13347028,3.109753575
Igneous,Volcanic,8.431313403,70.35378091,270.5702183,38.46920804,126.6759629,Limestone,198.0391604,1.762942933
Metamorphic,Sediment,7.504297133,16.09772871,600.4598141,25.88214657,68.09570403,Limestone,219.1871459,3.477108632
Metamorphic,Sediment,4.342401096,47.00680824,209.2344605,36.94770091,2.120088613,Granite,149.1697941,4.487530145
Igneous,Sediment,5.376448623,26.75845278,168.5233598,17.39806233,21.17360689,Limestone,216.3548932,4.308943334
Sedimentary,Plutonic,5.811331376,4.176896755,953.8298022,38.58810846,194.877957,Limestone,192.8310592,1.060671893
Sedimentary,Sediment,9.421137207,80.31539174,308.6644145,37.70739474,24.32130339,Basalt,151.9048069,3.710420015
Sedimentary,Sediment,9.087721169,52.46203829,946.7119294,19.08855113,104.8307151,Limestone,170.8486394,2.378765315
Igneous,Plutonic,9.604976835,70.7681513,594.8151228,3.285454224,44.61136661,Limestone,37.00916662,3.400091155
Sedimentary,Sediment,5.111583332,99.08174778,837.5544043,24.44175552,102.8786753,Basalt,12.39270393,1.951609015
Metamorphic,Sediment,8.35289162,38.18310106,27.65171118,46.21480552,87.97535338,Limestone,202.3714834,2.858661922
Sedimentary,Plutonic,5.400473277,78.96540828,962.3792466,31.04827883,23.38382457,Granite,176.4666121,3.742669426
Metamorphic,Plutonic,0.31707746,34.484115,73.98799427,14.28552014,179.7457684,Limestone,63.55409053,1.060243483
Sedimentary,Plutonic,7.825099948,39.63914258,369.2066518,42.2196952,82.53291252,Basalt,294.7220756,2.952950324
Sedimentary,Volcanic,1.988489141,87.94901458,271.0871536,27.7657354,23.96549766,Limestone,14.06184576,3.641199901
Igneous,Plutonic,3.727673653,17.92835218,488.203258,12.14960176,7.774742478,Granite,215.4879824,4.665221629
Metamorphic,Volcanic,3.338002905,17.23019907,947.9735254,24.42795828,112.5916992,Limestone,288.6670645,2.575864025
Metamorphic,Volcanic,1.181544004,18.22693513,710.2047828,28.03941157,83.05437363,Granite,33.64650995,3.156643176
Metamorphic,Plutonic,5.839600845,44.14453761,671.0662329,15.02108534,80.50201139,Granite,92.4049259,2.948514396
Sedimentary,Volcanic,2.009319917,50.80139333,829.1387576,1.721614953,97.07581048,Basalt,225.6304329,2.550469857
Sedimentary,Sediment,6.340543087,99.302562,57.23875846,8.087112481,63.93595129,Basalt,1.8681615,2.728255354
Igneous,Sediment,5.194662135,64.06346812,418.736387,20.86701447,175.4557627,Granite,183.5705746,0.850250065
Igneous,Plutonic,2.635023138,31.96459134,200.8246318,13.23215024,134.0324422,Limestone,191.3291772,1.999705243
Igneous,Volcanic,2.616466798,53.97318654,860.6315237,13.41897154,4.979240209,Basalt,82.82588169,4.36068333
Sedimentary,Sediment,9.407230534,2.051245067,121.5526584,8.686212447,141.2617176,Basalt,293.6059465,2.154253196
Igneous,Volcanic,5.883091409,8.849794919,457.9966557,39.15352347,35.8177534,Granite,88.75210987,4.195146983
Metamorphic,Volcanic,6.675745005,31.78346834,728.8579057,39.75737095,166.1563949,Basalt,165.3801772,1.359037419
Igneous,Sediment,3.787949214,61.84630781,186.2709524,10.22825941,163.7408753,Limestone,245.1833377,1.106719416
Sedimentary,Plutonic,4.068626251,46.74061396,429.7531133,22.61918942,45.55825522,Basalt,65.48654761,3.621428756
Igneous,Volcanic,8.327791547,66.70820762,975.7787581,8.011243383,184.6890864,Limestone,229.6732379,0.639136197
Metamorphic,Sediment,5.275747456,65.32517671,837.6267276,26.38138164,129.4764783,Granite,293.0310237,1.757218667
Metamorphic,Plutonic,7.20296274,7.847429635,716.8044759,48.69379642,78.14588635,Granite,13.02844829,3.358607977
Metamorphic,Volcanic,7.273255928,30.91460037,917.925566,9.126939502,75.33373107,Basalt,7.103105727,3.184179375
Sedimentary,Volcanic,4.387024701,19.00037237,597.0923156,37.30932626,55.96797662,Basalt,40.11936108,3.690636744
Metamorphic,Volcanic,1.197435687,25.47367025,828.421414,21.65346312,38.59284925,Granite,85.09116336,3.973406312
Igneous,Volcanic,3.499245311,20.39567184,539.5282826,28.47384443,155.9161667,Basalt,208.6543574,1.677719947
Igneous,Plutonic,2.458042114,15.75062888,903.8797122,41.28174701,1.487965728,Basalt,7.028121407,4.812734397
Metamorphic,Volcanic,4.888273187,83.83399695,925.33929,9.698030549,161.8692084,Limestone,124.8023709,0.924275863
Sedimentary,Sediment,6.519715494,31.55422051,125.9718868,35.37726598,61.61386167,Basalt,8.916961812,3.452180562
Metamorphic,Sediment,9.667930377,42.87951528,99.30771544,40.62132967,169.7208639,Granite,90.40502507,1.176787569
Igneous,Sediment,6.827649166,12.02366882,387.0808756,11.07584871,49.11667625,Granite,289.4357252,3.897429787
Igneous,Plutonic,0.346757176,55.07324686,636.4034635,16.69242835,48.60275537,Granite,238.9190762,3.477212424
Metamorphic,Sediment,1.710143124,65.05397349,999.7941909,41.89009415,84.74352085,Limestone,204.5103547,2.654589848
Sedimentary,Volcanic,5.884691347,65.21096151,311.4353886,25.24934266,15.28973213,Basalt,69.59606068,4.042095742
Igneous,Volcanic,3.997393352,15.67258718,159.4877821,8.913737097,110.3039356,Limestone,135.7259237,2.637195417
Sedimentary,Sediment,6.220613543,98.0987534,606.9809763,11.26328156,53.08140441,Granite,59.2298376,2.957384378
Metamorphic,Plutonic,7.768312448,49.67997938,113.5970212,43.68587701,79.1394642,Granite,182.8830487,2.920410922
Igneous,Plutonic,9.746171359,58.36017861,508.0808028,45.39168927,179.0944822,Granite,136.7512793,0.83450857
Igneous,Volcanic,6.825642422,67.78072978,296.4540673,8.164251336,113.7587635,Granite,10.82266089,2.047017432
Igneous,Volcanic,8.228942988,76.0627,708.8324897,46.4077418,191.5980682,Limestone,140.164908,0.407411636
Igneous,Sediment,6.748173516,97.45753917,853.4524361,32.70686743,87.89832587,Granite,222.7639879,2.267458091
Igneous,Plutonic,0.584881233,2.318130985,753.617268,6.476188555,162.3771332,Limestone,118.3400348,1.729276027
Igneous,Sediment,9.515194868,6.398443358,502.8864149,13.49031432,20.21724583,Basalt,162.3428981,4.53167065
Metamorphic,Volcanic,0.062856111,21.02206541,451.8048807,17.30843064,172.6341654,Basalt,85.77012517,1.337096039
Igneous,Volcanic,3.221334579,91.07459128,171.465221,31.22899956,79.17480433,Basalt,19.5419051,2.505758001
Igneous,Sediment,7.96914003,99.81086029,422.4560351,29.91495928,167.4212518,Limestone,235.7216349,0.653466361
Metamorphic,Plutonic,5.050523699,28.41898544,251.8589298,43.46273413,15.3501083,Basalt,177.0973376,4.40880798
Igneous,Volcanic,4.89132633,49.17164179,804.8808791,7.602119489,197.7044929,Basalt,94.37445689,0.554193723
Igneous,Volcanic,8.260194076,16.66763259,759.400459,33.78241777,159.0141798,Granite,299.7428018,1.653040079
Metamorphic,Plutonic,6.833749031,51.577525,698.6653773,37.92165468,92.08460937,Granite,68.66087878,2.642532563
Igneous,Volcanic,2.180810758,2.187588522,758.4950296,17.47782699,151.7183058,Limestone,39.0688938,1.943757999
Igneous,Plutonic,6.722167706,4.30263095,593.7575313,1.289001406,139.4728967,Limestone,237.5916355,2.167515757
Metamorphic,Plutonic,4.123934993,35.61121145,232.1157942,42.69402978,93.48898905,Basalt,226.8579818,2.774108104
Igneous,Volcanic,6.198555596,14.57879648,170.1420805,13.11194908,171.633783,Granite,97.18200256,1.421536374
Metamorphic,Sediment,8.889400601,62.97693895,708.3120188,14.02401786,9.638546169,Granite,136.1675472,4.177459687
Igneous,Volcanic,6.406110058,33.52299863,952.7243252,31.93984425,198.7327971,Basalt,240.3875356,0.690114072
Igneous,Volcanic,5.102808156,16.432495,649.933958,7.561266302,81.14097897,Basalt,148.0753529,3.212855471
Metamorphic,Volcanic,4.946748524,24.78231707,22.99702319,27.66429136,90.34974331,Basalt,19.14467998,2.945181963
Sedimentary,Volcanic,5.176034373,11.50003289,991.8247488,37.00299542,72.7670297,Limestone,251.9189424,3.429659077
Metamorphic,Sediment,1.02183438,87.77807444,658.8735325,4.080467641,87.48922795,Limestone,179.0276402,2.372434697
Sedimentary,Sediment,6.237328853,73.70066519,659.1136294,32.18442485,164.0892203,Granite,6.167694063,0.981208943
Sedimentary,Sediment,9.597131727,43.02612745,284.3965373,24.48087527,188.0593428,Granite,275.6711958,0.808551869
Igneous,Plutonic,8.177190908,22.32579789,285.9716668,41.45092102,130.4420965,Granite,73.78170037,2.167900091
Metamorphic,Sediment,8.691214311,90.41344296,634.9151806,49.23153452,110.3069005,Limestone,257.4431349,1.88972756
Sedimentary,Plutonic,3.032221704,95.20674909,362.1464356,4.977480142,31.02683516,Granite,190.0356035,3.427395806
Sedimentary,Volcanic,7.571847196,5.472602234,469.5125756,39.21035308,105.3968372,Granite,125.6611489,2.837337234
Sedimentary,Sediment,1.769427496,11.36394299,333.046476,14.24744534,73.54560132,Granite,22.85483268,3.415448544
Sedimentary,Sediment,2.260192083,51.5316683,991.6130877,20.78815059,82.61841047,Limestone,85.2366223,2.832315108
Metamorphic,Sediment,5.57720968,85.98698878,669.3856929,49.93418424,189.0552833,Limestone,253.0076056,0.359024447
Igneous,Sediment,0.417525038,75.47686263,615.883586,37.29073225,195.4908413,Basalt,66.14242424,0.335414548
Igneous,Sediment,3.613809298,55.2589226,336.086722,43.23123582,108.5074928,Granite,1.575973027,2.277260917
Sedimentary,Volcanic,9.110026333,52.21917501,686.0347222,25.43606351,122.8221248,Limestone,294.2984748,2.021365754
Igneous,Sediment,4.417963401,69.79683801,859.4292396,5.225413667,116.2679942,Granite,137.5717231,1.976671736
Sedimentary,Plutonic,9.921747143,93.69734995,186.2037941,4.880245974,90.72766877,Limestone,5.745517371,2.248473125
Igneous,Plutonic,4.969633607,73.84425779,883.2667376,48.16190792,183.3756018,Basalt,274.183451,0.594045385
Igneous,Sediment,3.348729778,38.6586581,814.2140833,23.35731416,30.11227868,Limestone,136.2805882,4.011167845
Metamorphic,Plutonic,3.699197072,8.532226454,350.4130506,47.96103065,185.2948245,Limestone,290.7414062,1.208781245
Sedimentary,Sediment,5.716827725,10.58950588,226.9883506,9.318268565,37.73071697,Granite,266.502866,4.139490602
Metamorphic,Volcanic,2.040177056,37.89654833,93.0669112,1.825399421,189.5701491,Granite,228.7245576,0.829631534
Igneous,Plutonic,4.348938417,16.88167193,980.4038856,21.70816326,108.9107817,Granite,22.62713928,2.652967647
Sedimentary,Sediment,2.795433567,26.23339323,139.0239682,44.70921981,38.76383251,Limestone,9.240777154,3.962389418
Sedimentary,Plutonic,9.858597971,93.95735706,722.9464664,42.07204823,31.24797413,Granite,23.99324955,3.435466947
Sedimentary,Sediment,8.642175103,35.84847053,322.7762726,34.43475482,151.4081204,Granite,184.1057224,1.613352886
Sedimentary,Plutonic,0.95287873,36.52726254,13.15773293,4.872971799,145.6740809,Basalt,81.78136393,1.721245757
Sedimentary,Volcanic,1.596203893,98.04555996,820.3548723,34.10733023,65.1190808,Granite,50.33491615,2.717162784
Sedimentary,Plutonic,8.16102861,92.6539396,863.6940568,12.63109882,17.83693381,Granite,151.2593259,3.716721928
Igneous,Plutonic,7.731215369,98.16430868,915.8718303,1.599899388,4.414097126,Limestone,189.5172031,3.930074971
Sedimentary,Plutonic,1.278021759,60.73793993,9.403614922,37.08507241,77.43039625,Basalt,227.3642126,2.844012676
Igneous,Plutonic,6.927212161,47.76399317,508.6327158,4.510252635,129.6720373,Granite,192.2265248,1.928919322
Metamorphic,Sediment,8.158320844,4.916908123,187.7735904,33.14792157,110.3465249,Granite,124.4613367,2.743900422
Igneous,Volcanic,0.269651099,83.40195053,290.1278944,18.23944658,91.10618067,Limestone,163.478096,2.343856881
Metamorphic,Volcanic,2.409410289,49.8711228,925.3807606,10.08521598,110.1128431,Granite,291.9330414,2.299031911
Sedimentary,Plutonic,4.797668146,90.51205899,37.98028546,26.19587194,0.574902452,Granite,81.29629477,4.083381361
Igneous,Plutonic,9.166328632,41.54470296,463.0384651,20.15368919,147.893827,Granite,119.4522284,1.626676431
Igneous,Volcanic,5.10995852,6.342721105,713.2956444,26.7160678,194.7136426,Basalt,261.3381136,1.042299937
Igneous,Volcanic,3.454455614,37.24576261,660.2782725,22.92232718,110.9222757,Basalt,291.2898358,2.409096861
